start_ind,end_ind
2138276,2138804
2138805,2138863
2138864,2138922
2138923,2138994
2138995,2139080
2139081,2139267
2139268,2139320
2139321,2139434
2139435,2139486
2139487,2139602
2139603,2139670
2139671,2139778
2139779,2139882
2139883,2140044
2140045,2140114
2140115,2140243
2140244,2140297
2140298,2140506
2140507,2140651
2140652,2141680
2141681,2141747
2141748,2141868
2141869,2141926
2141927,2142002
2142003,2142078
2142079,2142236
2142237,2142350
2142351,2142435
2142436,2142563
2142564,2142615
2142616,2142744
2142745,2142835
2142836,2142896
2142897,2142955
2142956,2143011
2143012,2143134
2143135,2143565
2143566,2143615
2143616,2143672
2143673,2143794
2143795,2143993
2143994,2144091
2144092,2144222
2144223,2144319
2144320,2144371
2144372,2144430
2144431,2144546
2144547,2144603
2144604,2144810
2144811,2144912
2144913,2145067
2145068,2145274
2145275,2145349
2145350,2145402
2145403,2145517
2145518,2146343
2146344,2146603
2146604,2146722
2146723,2146776
2146777,2146971
2146972,2147104
2147105,2147187
2147188,2147237
2147238,2147326
2147327,2147752
2147753,2147802
2147803,2147921
2147922,2148049
2148050,2148101
2148102,2148193
2148194,2148301
2148302,2148678
2148679,2149011
2149012,2149075
2149076,2149767
2149768,2149864
2149865,2150493
2150494,2151067
2151068,2151544
2151545,2151604
2151605,2151663
2151664,2151897
2151898,2152054
2152055,2152130
2152131,2152224
2152225,2152350
2152351,2152402
2152403,2152519
2152520,2152626
2152627,2152696
2152697,2152765
2152766,2152847
2152848,2152935
2152936,2152989
2152990,2153049
2153050,2153101
2153102,2153158
2153159,2153245
2153246,2154120
2154121,2154179
2154180,2154241
2154242,2154318
2154319,2154376
2154377,2154473
2154474,2154538
2154539,2154616
2154617,2154866
2154867,2154948
2154949,2155007
2155008,2155065
2155066,2155251
2155252,2155312
2155313,2155456
2155457,2156072
2156073,2156462
2156463,2156564
2156565,2156779
2156780,2156876
2156877,2156936
2156937,2157070
2157071,2157272
2157273,2157323
2157324,2157384
2157385,2157442
2157443,2157658
2157659,2158217
2158218,2158587
2158588,2158651
2158652,2158706
2158707,2158794
2158795,2159144
2159145,2159197
2159198,2159272
2159273,2159409
2159410,2159562
2159563,2160081
2160082,2160177
2160178,2160341
2160342,2160427
2160428,2160507
2160508,2160610
2160611,2160676
2160677,2160773
2160774,2160826
2160827,2161046
2161047,2161106
2161107,2161169
2161170,2161318
2161319,2161471
2161472,2161559
2161560,2161619
2161620,2161723
2161724,2161811
2161812,2161973
2161974,2162045
2162046,2162102
2162103,2162152
2162153,2162233
2162234,2162338
2162339,2162391
2162392,2162488
2162489,2162541
2162542,2162596
2162597,2162652
2162653,2162705
2162706,2162839
2162840,2162907
2162908,2162980
2162981,2163037
2163038,2163120
2163121,2163347
2163348,2163483
2163484,2163554
2163555,2163724
2163725,2163947
2163948,2164028
2164029,2164218
2164219,2164279
2164280,2164484
2164485,2164555
2164556,2164613
2164614,2164705
2164706,2164797
2164798,2164920
2164921,2165010
2165011,2165069
2165070,2165121
2165122,2165232
2165233,2165439
2165440,2165570
2165571,2165625
2165626,2165699
2165700,2165755
2165756,2166090
2166091,2166265
2166266,2166327
2166328,2166541
2166542,2166595
2166596,2166702
2166703,2166779
2166780,2166902
2166903,2167000
2167001,2167064
2167065,2167274
2167275,2167340
2167341,2167434
2167435,2167491
2167492,2167704
2167705,2167782
2167783,2167906
2167907,2167963
2167964,2168051
2168052,2168136
2168137,2168221
2168222,2168308
2168309,2168369
2168370,2168434
2168435,2168485
2168486,2168553
2168554,2168620
2168621,2168679
2168680,2168735
2168736,2168828
2168829,2168888
2168889,2169176
2169177,2169318
2169319,2169404
2169405,2169473
2169474,2169568
2169569,2169623
2169624,2169731
2169732,2169793
2169794,2170106
2170107,2170243
2170244,2170311
2170312,2170368
2170369,2170511
2170512,2170716
2170717,2170797
2170798,2170920
2170921,2170976
2170977,2171031
2171032,2171154
2171155,2171218
2171219,2176235
2176236,2176294
2176295,2176426
2176427,2176486
2176487,2176562
2176563,2176621
2176622,2176679
2176680,2177272
2177273,2177957
2177958,2178057
2178058,2178335
2178336,2178433
2178434,2178521
2178522,2178597
2178598,2178678
2178679,2178837
2178838,2178919
2178920,2179007
2179008,2179592
2179593,2179643
2179644,2179759
2179760,2179829
2179830,2179924
2179925,2180114
2180115,2180218
2180219,2180298
2180299,2180361
2180362,2180558
2180559,2180670
2180671,2180757
2180758,2180819
2180820,2180963
2180964,2181041
2181042,2181116
2181117,2181223
2181224,2181273
2181274,2181368
2181369,2181490
2181491,2181800
2181801,2181858
2181859,2181983
2181984,2182062
2182063,2182139
2182140,2182338
2182339,2182422
2182423,2182482
2182483,2182602
2182603,2183039
2183040,2183124
2183125,2183635
2183636,2183781
2183782,2183831
2183832,2183900
2183901,2183950
2183951,2184061
2184062,2184170
2184171,2184268
2184269,2184325
2184326,2184389
2184390,2184440
2184441,2184495
2184496,2184551
2184552,2184619
2184620,2184699
2184700,2184752
2184753,2184803
2184804,2184936
2184937,2185005
2185006,2185059
2185060,2185247
2185248,2185321
2185322,2185473
2185474,2186231
2186232,2186401
2186402,2186486
2186487,2186541
2186542,2186823
2186824,2187011
2187012,2187206
2187207,2187261
2187262,2187375
2187376,2187481
2187482,2187543
2187544,2187845
2187846,2187904
2187905,2187984
2187985,2188053
2188054,2188141
2188142,2188202
2188203,2188265
2188266,2188321
2188322,2188450
2188451,2188868
2188869,2188927
2188928,2189046
2189047,2189295
2189296,2189355
2189356,2189453
2189454,2189548
2189549,2189654
2189655,2189788
2189789,2190081
2190082,2190697
2190698,2190781
2190782,2190848
2190849,2190903
2190904,2191021
2191022,2191071
2191072,2191169
2191170,2191247
2191248,2191439
2191440,2191503
2191504,2191601
2191602,2191843
2191844,2191914
2191915,2192035
2192036,2192105
2192106,2192174
2192175,2192237
2192238,2192292
2192293,2192361
2192362,2192450
2192451,2192703
2192704,2192880
2192881,2192974
2192975,2193076
2193077,2193248
2193249,2193330
2193331,2193408
2193409,2193747
2193748,2193800
2193801,2193928
2193929,2194173
2194174,2194371
2194372,2194485
2194486,2194564
2194565,2194794
2194795,2195041
2195042,2195091
2195092,2195186
2195187,2195473
2195474,2195772
2195773,2195859
2195860,2196268
2196269,2196330
2196331,2196454
2196455,2196517
2196518,2196603
2196604,2196682
2196683,2196829
2196830,2197201
2197202,2197273
2197274,2197433
2197434,2197491
2197492,2197548
2197549,2197641
2197642,2197790
2197791,2197864
2197865,2197935
2197936,2197995
2197996,2198048
2198049,2198272
2198273,2198343
2198344,2198472
2198473,2198523
2198524,2198594
2198595,2198653
2198654,2198709
2198710,2198817
2198818,2198965
2198966,2199027
2199028,2199294
2199295,2199494
2199495,2199712
2199713,2199811
2199812,2199889
2199890,2199939
2199940,2200050
2200051,2200125
2200126,2200232
2200233,2200362
2200363,2200419
2200420,2201410
2201411,2201469
2201470,2201533
2201534,2201596
2201597,2201688
2201689,2201879
2201880,2201982
2201983,2202109
2202110,2202277
2202278,2202328
2202329,2202398
2202399,2202520
2202521,2202584
2202585,2202667
2202668,2202751
2202752,2202828
2202829,2202935
2202936,2203098
2203099,2203183
2203184,2203251
2203252,2203463
2203464,2203612
2203613,2203707
2203708,2204875
2204876,2204977
2204978,2205060
2205061,2205141
2205142,2205601
2205602,2205661
2205662,2205889
2205890,2206671
2206672,2206789
2206790,2206949
2206950,2207017
2207018,2207109
2207110,2207169
2207170,2207313
2207314,2207429
2207430,2208736
2208737,2209096
2209097,2209209
2209210,2209419
2209420,2209503
2209504,2209652
2209653,2209852
2209853,2210043
2210044,2210102
2210103,2210159
2210160,2210221
2210222,2210309
2210310,2210462
2210463,2210540
2210541,2210594
2210595,2210655
2210656,2210774
2210775,2210893
2210894,2211037
2211038,2212050
2212051,2212118
2212119,2212211
2212212,2212324
2212325,2212486
2212487,2212629
2212630,2212757
2212758,2212915
2212916,2212967
2212968,2213019
2213020,2213070
2213071,2213511
2213512,2214167
2214168,2214239
2214240,2214414
2214415,2214629
2214630,2214720
2214721,2214789
2214790,2214857
2214858,2214941
2214942,2215063
2215064,2215119
2215120,2215340
2215341,2215411
2215412,2215465
2215466,2216122
2216123,2216246
2216247,2216614
2216615,2216880
2216881,2216941
2216942,2217039
2217040,2217213
2217214,2217375
2217376,2217476
2217477,2217656
2217657,2217711
2217712,2217823
2217824,2217874
2217875,2219084
2219085,2219164
2219165,2219296
2219297,2219425
2219426,2222688
2222689,2222906
2222907,2223017
2223018,2223137
2223138,2223242
2223243,2223424
2223425,2223505
2223506,2223571
2223572,2223672
2223673,2223839
2223840,2223916
2223917,2223975
2223976,2224169
2224170,2224221
2224222,2224319
2224320,2224398
2224399,2224669
2224670,2224761
2224762,2224827
2224828,2225050
2225051,2225707
2225708,2225761
2225762,2225813
2225814,2226113
2226114,2226178
2226179,2226277
2226278,2226333
2226334,2226402
2226403,2226490
2226491,2226558
2226559,2226674
2226675,2226760
2226761,2226842
2226843,2226905
2226906,2226960
2226961,2227019
2227020,2227103
2227104,2227154
2227155,2227218
2227219,2227274
2227275,2227366
2227367,2227484
2227485,2227588
2227589,2227679
2227680,2227990
2227991,2228060
2228061,2228135
2228136,2228215
2228216,2228312
2228313,2228378
2228379,2229141
2229142,2229483
2229484,2229579
2229580,2229656
2229657,2229720
2229721,2229799
2229800,2233607
2233608,2233689
2233690,2233856
2233857,2233920
2233921,2234035
2234036,2234090
2234091,2234298
2234299,2234903
2234904,2234959
2234960,2235010
2235011,2235089
2235090,2235216
2235217,2235279
2235280,2235336
2235337,2235394
2235395,2235457
2235458,2235604
2235605,2235659
2235660,2235740
2235741,2235846
2235847,2235927
2235928,2235993
2235994,2236098
2236099,2236221
2236222,2236901
2236902,2237049
2237050,2237150
2237151,2237275
2237276,2237349
2237350,2237421
2237422,2237474
2237475,2237556
2237557,2237611
2237612,2237677
2237678,2237746
2237747,2237933
2237934,2238099
2238100,2238248
2238249,2238300
2238301,2238382
2238383,2238772
2238773,2238829
2238830,2238933
2238934,2239000
2239001,2239094
2239095,2239191
2239192,2239445
2239446,2239702
2239703,2239766
2239767,2239890
2239891,2239976
2239977,2240055
2240056,2240126
2240127,2240265
2240266,2240395
2240396,2240511
2240512,2240562
2240563,2240699
2240700,2241299
2241300,2241472
2241473,2241633
2241634,2241813
2241814,2241894
2241895,2242333
2242334,2242449
2242450,2242523
2242524,2242580
2242581,2242630
2242631,2242694
2242695,2242804
2242805,2242854
2242855,2243103
2243104,2243155
2243156,2243212
2243213,2243263
2243264,2243329
2243330,2243418
2243419,2243561
2243562,2243644
2243645,2243793
2243794,2244090
2244091,2244187
2244188,2244352
2244353,2244402
2244403,2244610
2244611,2244778
2244779,2244890
2244891,2244948
2244949,2245018
2245019,2245122
2245123,2245194
2245195,2245261
2245262,2245315
2245316,2245656
2245657,2245760
2245761,2245890
2245891,2245982
2245983,2246115
2246116,2246231
2246232,2246284
2246285,2246336
2246337,2246504
2246505,2246570
2246571,2246720
2246721,2246779
2246780,2246831
2246832,2246896
2246897,2246949
2246950,2247038
2247039,2247151
2247152,2247267
2247268,2247324
2247325,2247679
2247680,2247839
2247840,2247912
2247913,2247995
2247996,2248152
2248153,2248240
2248241,2248357
2248358,2248720
2248721,2248827
2248828,2248936
2248937,2249000
2249001,2249300
2249301,2249409
2249410,2249632
2249633,2250070
2250071,2250224
2250225,2250535
2250536,2250597
2250598,2250660
2250661,2250841
2250842,2250901
2250902,2250954
2250955,2251160
2251161,2251436
2251437,2251603
2251604,2251951
2251952,2252004
2252005,2252061
2252062,2252249
2252250,2252347
2252348,2252432
2252433,2252535
2252536,2252677
2252678,2252825
2252826,2253064
2253065,2253154
2253155,2253229
2253230,2253298
2253299,2253421
2253422,2253535
2253536,2253643
2253644,2253793
2253794,2254094
2254095,2254168
2254169,2254238
2254239,2254343
2254344,2254419
2254420,2254557
2254558,2254688
2254689,2254754
2254755,2254908
2254909,2255044
2255045,2255107
2255108,2256805
2256806,2256958
2256959,2257113
2257114,2257172
2257173,2257236
2257237,2257288
2257289,2257342
2257343,2257394
2257395,2257646
2257647,2257751
2257752,2258022
2258023,2258105
2258106,2258156
2258157,2258216
2258217,2258286
2258287,2258425
2258426,2258609
2258610,2258671
2258672,2259031
2259032,2259105
2259106,2259255
2259256,2259341
2259342,2259434
2259435,2259680
2259681,2259738
2259739,2259849
2259850,2260206
2260207,2260296
2260297,2260359
2260360,2260602
2260603,2260763
2260764,2260858
2260859,2260916
2260917,2261058
2261059,2261121
2261122,2261221
2261222,2261298
2261299,2261383
2261384,2261459
2261460,2261524
2261525,2261718
2261719,2261790
2261791,2261906
2261907,2261983
2261984,2262185
2262186,2262276
2262277,2262354
2262355,2262410
2262411,2262462
2262463,2262521
2262522,2262779
2262780,2262839
2262840,2263034
2263035,2263086
2263087,2263150
2263151,2263218
2263219,2263277
2263278,2263376
2263377,2263536
2263537,2263589
2263590,2263685
2263686,2263823
2263824,2263901
2263902,2264121
2264122,2264171
2264172,2264292
2264293,2264427
2264428,2264491
2264492,2264601
2264602,2264706
2264707,2264779
2264780,2264941
2264942,2265054
2265055,2265522
2265523,2265671
2265672,2265860
2265861,2265911
2265912,2266102
2266103,2266214
2266215,2266282
2266283,2266416
2266417,2266509
2266510,2266611
2266612,2266681
2266682,2266774
2266775,2266833
2266834,2266921
2266922,2266986
2266987,2267066
2267067,2267159
2267160,2267266
2267267,2267384
2267385,2267492
2267493,2267688
2267689,2267738
2267739,2267795
2267796,2267900
2267901,2268403
2268404,2268748
2268749,2268840
2268841,2269364
2269365,2269515
2269516,2269569
2269570,2269665
2269666,2269793
2269794,2269862
2269863,2270098
2270099,2270198
2270199,2270251
2270252,2270320
2270321,2270416
2270417,2270627
2270628,2270687
2270688,2270838
2270839,2271268
2271269,2271325
2271326,2271801
2271802,2271861
2271862,2271944
2271945,2271999
2272000,2272106
2272107,2272183
2272184,2272287
2272288,2272670
2272671,2272725
2272726,2272784
2272785,2272995
2272996,2273076
2273077,2273167
2273168,2273240
2273241,2273396
2273397,2273470
2273471,2273700
2273701,2273769
2273770,2273928
2273929,2274033
2274034,2274119
2274120,2274197
2274198,2274452
2274453,2274527
2274528,2274672
2274673,2274768
2274769,2274944
2274945,2275000
2275001,2275107
2275108,2275191
2275192,2275271
2275272,2275355
2275356,2275498
2275499,2275688
2275689,2275745
2275746,2275852
2275853,2275983
2275984,2276063
2276064,2276130
2276131,2276308
2276309,2276732
2276733,2276814
2276815,2277108
2277109,2277187
2277188,2277485
2277486,2277636
2277637,2277686
2277687,2277870
2277871,2278030
2278031,2278236
2278237,2278289
2278290,2278381
2278382,2278551
2278552,2278604
2278605,2278700
2278701,2278812
2278813,2278873
2278874,2278939
2278940,2279009
2279010,2279076
2279077,2279134
2279135,2279204
2279205,2279322
2279323,2279715
2279716,2279799
2279800,2280014
2280015,2280116
2280117,2280243
2280244,2280491
2280492,2280670
2280671,2280723
2280724,2280790
2280791,2280876
2280877,2280960
2280961,2281011
2281012,2281214
2281215,2281268
2281269,2281327
2281328,2281417
2281418,2281566
2281567,2281623
2281624,2282072
2282073,2282161
2282162,2282211
2282212,2282265
2282266,2282348
2282349,2282405
2282406,2282472
2282473,2282583
2282584,2282692
2282693,2282754
2282755,2282824
2282825,2282936
2282937,2283010
2283011,2283085
2283086,2283172
2283173,2283448
2283449,2284157
2284158,2284217
2284218,2284276
2284277,2284344
2284345,2284442
2284443,2284518
2284519,2284587
2284588,2284679
2284680,2284958
2284959,2285129
2285130,2285181
2285182,2285486
2285487,2285596
2285597,2285646
2285647,2285784
2285785,2285877
2285878,2286090
2286091,2286347
2286348,2287241
2287242,2287472
2287473,2287533
2287534,2287708
2287709,2287803
2287804,2287911
2287912,2287977
2287978,2288171
2288172,2288300
2288301,2288441
2288442,2288546
2288547,2288634
2288635,2288700
2288701,2288756
2288757,2288920
2288921,2288973
2288974,2289160
2289161,2289216
2289217,2289281
2289282,2289373
2289374,2289439
2289440,2289499
2289500,2289582
2289583,2290126
2290127,2290225
2290226,2290282
2290283,2290424
2290425,2290490
2290491,2290587
2290588,2290916
2290917,2290972
2290973,2291024
2291025,2291149
2291150,2291227
2291228,2291320
2291321,2291432
2291433,2291906
2291907,2292171
2292172,2292224
2292225,2292345
2292346,2292529
2292530,2292610
2292611,2292680
2292681,2292742
2292743,2292871
2292872,2293000
2293001,2293050
2293051,2293101
2293102,2293379
2293380,2293436
2293437,2293505
2293506,2293564
2293565,2293630
2293631,2293764
2293765,2293867
2293868,2294077
2294078,2294145
2294146,2294247
2294248,2294603
2294604,2294705
2294706,2296419
2296420,2296484
2296485,2296746
2296747,2296802
2296803,2296856
2296857,2296919
2296920,2297008
2297009,2297157
2297158,2297621
2297622,2297732
2297733,2297867
2297868,2297953
2297954,2298040
2298041,2298134
2298135,2298199
2298200,2298272
2298273,2298444
2298445,2298521
2298522,2298587
2298588,2298673
2298674,2298746
2298747,2298810
2298811,2298899
2298900,2299005
2299006,2299078
2299079,2299157
2299158,2299240
2299241,2299323
